employee_id,full_name,role_raw,city_raw,department_raw,project_raw,is_payroll,employee_status,salary,hire_date,source_language
283,Jessica Garcia,project manager,???,FIN,,True,TERMINATED,119056.66,2021-11-18,tr
284,Shelia Wallace,civil Engineer,Istanbul,Fin.,,True,TERMINATED,55988.23,2020-09-14,ru
285,Stephanie Williams,misc,London,finance,,True,active,117813.81,2022-01-22,en
286,Elaine Brooks,various,"Dubai, UAE",misc,,True,TERMINATED,52163.61,2015-08-11,en
287,Joseph Knight,HR ANALYST,NEW YORK,İnsan Kaynakları,,True,Terminated,55111.2,2015-01-25,tr
288,Carolyn Miller,data analyst,Dubai,IT,,False,TERMINATED,82541.22,2019-11-28,ru
289,Lisa Allen,accountant,London,project management,,True,Active ,75484.02,2024-12-12,tr
290,Briana Murray,accountant,DUBAI,İnsan Kaynakları,,False,active,67899.65,2023-05-24,tr
291,David Smith,Data Analyst,DUBAI,Eng.,,True,Active,84216.19,2024-07-22,en
292,Stephanie Byrd,PROJECT MANAGER,Berlin ,IT,,False,ACTIVE,106279.46,2022-05-08,en
293,Jeremy Reed,HR ANALYST,moscow,IT,,True,Terminated,61485.56,2024-01-22,ru
294,Margaret Coleman,HR Analyst,london,HR,,True,Terminated,48357.65,2019-01-09,ru
295,Ryan Gonzalez,project manager,London,Engineering,,True,ACTIVE,101330.94,2022-01-31,en
296,John Young,CIVIL ENGINEER,Berlin ,it,,True,TERMINATED,69632.75,2018-04-06,en
297,Laura Haney,accountant,London,PM,,True,Active,54211.12,2024-10-12,en
298,William Barrett,Hr Analyst,"Dubai, UAE",Finance,,True,active,50850.47,2019-05-09,ru
299,Keith Jennings,CIVIL ENGINEER,London,HR,,True,TERMINATED,61953.99,2024-05-15,en
300,Amber Obrien,Accountant,BERLIN,project management,,True,Terminated,64463.3,2016-11-09,en
301,Tanner Mitchell DDS,HR Analyst,Moskva ,finance,,True,ACTIVE,65423.88,2016-04-09,ru
302,Heather Fields,accountant,"Dubai, UAE",project management,,True,terminated,53836.55,2024-12-27,tr
303,Megan Le,Hr Analyst,Istanbul,ENG,,True,ACTIVE,50414.84,2017-06-17,ru
304,Sara Fuller,ACCOUNTANT,berlin,it,,True,terminated,60280.14,2019-04-28,en
305,Maria Parker,hr analyst,Moscow,Eng.,,True,Active ,59995.34,2016-01-17,ru
306,Kevin Oconnor,data Analyst,dubai,IT,,True,Terminated,79417.5,2023-08-15,ru
307,Edward Burgess,Software Engineer,NEW YORK,IT,,True,Terminated,124155.55,2017-11-21,en
308,Carlos Ryan,accountant,Moscow,IT,,True,TERMINATED,74128.61,2021-07-25,ru
309,Kiara Mcintyre,Accountant,NEW YORK,PM,,True,terminated,73513.65,2017-11-05,ru
310,Dawn Summers,data analyst,BERLIN,project management,,True,Active ,88223.58,2023-12-25,tr
311,Dr. Paul Morgan,data analyst,Berlin,Eng.,,True,Active,76008.59,2021-10-30,en
312,Victor Taylor,data analyst,"Dubai, UAE",PM,,True,Active ,62059.75,2015-05-18,tr
313,Shannon Ramsey,data analyst,berlin,it,,True,terminated,89147.61,2022-07-05,ru
314,Tracy Ballard,data analyst,london,IT,,True,ACTIVE,74568.99,2017-07-15,tr
315,Richard Smith,project manager,Istambul,Project Management,,False,TERMINATED,73619.3,2017-11-21,tr
316,Jordan Chambers,Accountant,BERLIN,misc,,True,ACTIVE,63765.45,2017-11-22,en
317,Lauren Carson,SW Engineer,london,ENG,,True,ACTIVE,71045.61,2017-01-01,ru
318,Ashley Hall,HR Analyst,NYC,ENG,,True,TERMINATED,63385.73,2017-10-19,tr
319,Stephen Hoffman,civil Engineer,new york,Human Resources,,True,active,69847.86,2021-06-11,ru
320,Connie Brown,various,london,I.T.,,True,active,92506.43,2022-09-12,en
321,Susan Turner,PROJECT MANAGER,London,Information Technology,,True,active,88971.4,2017-02-05,tr
322,Charles Shah,Accountant,new york,Fin.,,True,terminated,56315.97,2018-02-19,ru
323,Johnathan Davis,CIVIL ENGINEER,Istanbul ,engineering,,True,Active ,62842.53,2015-02-09,en
324,Brandy Chavez,SW Engineer,"London, UK",ENG,,True,TERMINATED,68101.1,2017-11-07,ru
325,Natalie Bautista,Project Manager,Dubai,PM,,True,TERMINATED,110500.79,2022-08-15,tr
326,Patrick Moore,Project Manager,Istanbul ,it,,True,TERMINATED,108737.22,2020-03-14,tr
327,Brett Burns,data Analyst,istanbul,Fin.,,True,active,62987.63,2022-03-25,ru
328,Trevor Johnson,Software Engineer,New York City,Fin.,,False,active,80250.77,2017-05-12,en
329,Jeremy Sampson,software engineer,London,Human Resources,,True,Active ,129740.89,2024-12-05,ru
330,Ariana Jennings,Software Engineer,new york,ENG,,False,Active,108130.69,2024-10-07,tr
331,Vanessa Howard,Data Analyst,NEW YORK,project management,,True,TERMINATED,85705.28,2018-11-23,ru
332,Colton Martinez,Project Manager,berlin,H.R.,,True,Terminated,70527.79,2018-03-20,ru
333,Jordan Bates,project manager,Berlin,PMO,,True,Terminated,109838.37,2019-11-26,ru
334,Linda Smith,HR ANALYST,istanbul,PMO,,True,Active ,57915.25,2018-01-18,ru
335,Dana Martinez,Civil Engineer,DUBAI,project management,,False,ACTIVE,73213.72,2018-08-06,en
336,Andrea Hubbard,hr analyst,N/A,IT,,False,Terminated,55960.42,2018-11-01,ru
337,Daniel Kane,data analyst,New York City,Fin.,,True,terminated,88307.54,2020-04-09,en
338,Charles Lester,Civil Engineer,ISTANBUL,Project Management,,True,Terminated,94781.42,2022-06-20,en
339,Scott Thomas,hr analyst,"London, UK",FIN,,True,ACTIVE,52470.33,2016-04-07,en
340,David Thompson,HR ANALYST,"Dubai, UAE",Finance,,True,Active ,45223.25,2021-09-08,en
341,Allison Smith,software engineer,New York,engineering,,False,TERMINATED,88108.65,2020-06-21,en
342,Cynthia Morris,Data Analyst,NEW YORK,Fin.,,True,Active ,59715.63,2018-04-22,tr
343,Anthony Harmon,Accountant,"Dubai, UAE",engineering,,True,TERMINATED,76029.86,2020-12-15,en
344,Nichole Alvarez,software engineer,LONDON,FIN,,True,TERMINATED,66216.79,2023-02-01,en
345,Kayla Rodriguez,accountant,"Dubai, UAE",Eng.,,True,Terminated,59660.72,2016-06-15,en
346,Theresa Williams,hr analyst,Moskva,H.R.,,True,Active ,58145.53,2021-10-17,tr
347,Sharon Boyd,civil Engineer,Moscow,Eng.,,True,ACTIVE,92529.75,2024-03-27,tr
348,Victor Brown,project manager,NEW YORK,Human Resources,,False,active,81550.9,2021-05-23,tr
349,James Parks,data analyst,Istanbul ,Information Technology,,True,TERMINATED,78283.48,2019-07-03,tr
350,Theodore Jones Jr.,Project Manager,new york,Information Technology,,True,Terminated,101662.04,2021-02-12,en
351,Ana Hill,Software eng.,LONDON,Fin.,,True,active,103724.58,2018-05-15,en
352,Kimberly Nguyen,ACCOUNTANT,ISTANBUL,HR,,False,active,60669.67,2017-08-12,ru
353,Kerry Chavez DDS,accountant,New York,Information Technology,,True,ACTIVE,55187.07,2016-01-26,tr
354,Michael Farrell,software engineer,DUBAI,İnsan Kaynakları,,True,ACTIVE,118114.21,2017-07-17,tr
355,Patricia Le,PROJECT MANAGER,Dubai,Project Management,,True,ACTIVE,77479.0,2023-03-16,ru
356,Jesse Perez,Project Manager,London,Eng.,,True,Active,93792.73,2019-06-21,tr
357,Jesse Perry,accountant,london,Eng.,,True,Terminated,55882.98,2015-10-21,ru
358,Jeffery Ortega,various,LONDON,IT,,True,Terminated,67829.53,2018-12-03,tr
359,Christian Leblanc,HR Analyst,london,Project Management,,True,terminated,66319.1,2016-08-27,ru
360,Ronald Davis,Software eng.,moscow,HR,,True,ACTIVE,99970.35,2020-06-01,tr
361,Parker Cain,ACCOUNTANT,dubai,H.R.,,True,ACTIVE,58520.41,2022-05-05,en
362,Laurie Hoffman,civil engineer,MOSCOW,FIN,,True,TERMINATED,94191.71,2020-06-08,tr
363,Bryan Gomez,Accountant,Berlin,engineering,,True,active,65882.46,2018-11-21,tr
364,Nicole Parrish,,NYC,finance,,True,ACTIVE,76712.06,2017-07-12,en
365,Tracy Burke,data Analyst,New York City,Engineering,,True,Active ,60346.22,2021-01-29,en
366,Kenneth Lewis,HR ANALYST,istanbul,it,,True,Active ,69394.42,2018-07-24,en
367,Courtney Rodriguez,hr analyst,Berlin,ENG,,True,Terminated,52583.7,2023-04-13,ru
368,Holly Farmer,hr analyst,istanbul,human resources,,True,TERMINATED,50772.78,2022-09-19,ru
369,Renee Bruce,misc,Istanbul ,Information Technology,,True,Active ,59812.95,2019-08-19,en
370,Sabrina Austin,Hr Analyst,dubai,Engineering,,True,TERMINATED,56438.62,2023-03-31,ru
371,Allison Hickman,accountant,DUBAI,Project Management,,True,Terminated,51272.48,2023-03-31,en
372,Debra White,HR ANALYST,Berlin ,IT,,True,Terminated,64341.93,2015-08-12,tr
373,Ellen Morgan,civil engineer,,PMO,,True,Active,67938.44,2017-04-07,ru
374,Sergio Knight,data analyst,moscow,finance,,True,active,77192.53,2020-09-26,tr
375,Charles Schultz,Civil Engineer,Istambul,Information Technology,,True,TERMINATED,89506.9,2015-07-30,ru
376,Paul Lewis,TBD,NYC,PM,,True,Active,55123.65,2021-02-04,en
377,Glen Wood,ACCOUNTANT,Berlin ,engineering,,True,Terminated,52382.15,2021-12-13,tr
378,Paula Bradley,hr analyst,berlin,human resources,,False,terminated,45810.8,2015-12-26,en
379,Anthony Moore,DATA ANALYST,???,engineering,,True,Active ,67606.6,2024-03-13,en
380,Megan Nelson,hr analyst,London,Fin.,,True,Terminated,58116.16,2023-03-08,tr
381,Karla Ramos,SW Engineer,Berlin,PM,,True,TERMINATED,105510.87,2023-03-06,tr
382,Paul Wilson,DATA ANALYST,"London, UK",engineering,,False,active,71271.0,2021-11-25,ru
383,Douglas Gregory,ACCOUNTANT,London,FIN,,True,active,70700.51,2021-03-02,ru
384,Mr. Andrew Foster,software engineer,Moscow,FIN,,True,Active,86965.9,2022-03-29,en
385,Aimee Turner,,london,PM,,True,ACTIVE,109082.85,2023-12-19,ru
386,Chad Scott,Project Manager,Moskva,Finance,,True,Active ,75842.23,2022-12-17,en
387,Adam Burgess,HR ANALYST,New York City,H.R.,,True,Terminated,52557.96,2016-01-15,ru
388,James Padilla,HR ANALYST,Berlin,project management,,True,TERMINATED,52758.97,2020-10-15,tr
389,Sandra Drake,software engineer,istanbul,H.R.,,True,ACTIVE,109658.4,2015-07-08,en
390,Scott Williams,PROJECT MANAGER,BERLIN,İnsan Kaynakları,,True,ACTIVE,84328.37,2018-01-21,en
391,Thomas Atkins,ACCOUNTANT,ISTANBUL,Human Resources,,True,Active,66480.97,2021-06-09,en
392,Laura Mckinney,Accountant,Istanbul,FIN,,False,Active,77098.77,2019-05-25,en
393,Brian Smith,Project Manager,"Dubai, UAE",I.T.,,True,active,107787.15,2022-11-01,ru
394,Robert Montgomery,Software Engineer,MOSCOW,Fin.,,True,Active,105101.24,2022-06-17,ru
395,Tamara Davis,civil Engineer,New York City,Project Management,,True,ACTIVE,88830.65,2020-09-11,en
396,Dana Chapman,PROJECT MANAGER,London,Finance,,True,Terminated,81928.76,2015-09-28,ru
397,Jennifer Collins,Accountant,Istanbul ,PMO,,True,Active,52336.83,2021-08-22,tr
398,Gary Jackson,Software Engineer,LONDON,IT,,False,Terminated,72068.4,2020-07-17,tr
399,Ashley Hicks,hr analyst,Dubai,human resources,,True,Active,52287.58,2024-11-02,ru
400,Hannah Luna,DATA ANALYST,NEW YORK,Fin.,,True,active,72864.84,2021-02-26,en
401,Robin Young,project manager,Moskva ,Finance,,True,Active ,89713.42,2021-02-10,en
402,Craig Morrison,Hr Analyst,dubai,project management,,True,Terminated,69936.4,2015-03-06,en
403,Mary Thompson,Civil Engineer,"Dubai, UAE",project management,,True,Terminated,82815.62,2019-10-04,tr
404,Kathleen Webster,Hr Analyst,"London, UK",finance,,True,Active ,50918.75,2019-02-12,en
405,Joann Glass,civil Engineer,Moskva ,PM,,True,Active,76056.32,2020-10-18,en
406,Madison Weber,data analyst,Berlin,Eng.,,False,TERMINATED,67024.12,2020-04-05,tr
407,Lori Hernandez,Project Manager,DUBAI,PM,,True,active,99881.83,2022-01-21,ru
408,Jeremy Turner,DATA ANALYST,berlin,IT,,True,ACTIVE,59438.75,2021-11-27,ru
409,Anthony Romero,accountant,NYC,Human Resources,,True,Active ,55261.98,2020-11-30,en
410,Jesse Brown,Software eng.,New York,engineering,,True,terminated,112189.94,2015-08-11,tr
411,Angela Lin,Software eng.,New York,human resources,,True,Terminated,126636.37,2019-05-17,ru
412,Lisa Hunter,CIVIL ENGINEER,new york,Information Technology,,True,Terminated,93470.51,2022-02-23,ru
413,Julian Conner,project manager,LONDON,FIN,,True,TERMINATED,93055.43,2023-08-22,en
414,Joanna Pacheco,accountant,BERLIN,ENG,,False,active,52930.96,2018-03-06,ru
415,Erica Alvarez,civil engineer,Istanbul,İnsan Kaynakları,,True,active,59799.08,2022-04-07,tr
416,Antonio Garcia,Project Manager,Istanbul,ENG,,True,Active ,83819.18,2018-08-17,ru
417,Gwendolyn Klein,Software eng.,Istanbul,Finance,,True,terminated,117832.06,2017-04-01,tr
418,Carrie Wright,Hr Analyst,london,Project Management,,True,active,62885.01,2017-10-23,ru
419,Jeffrey Mills,civil Engineer,MOSCOW,Engineering,,True,terminated,91184.7,2020-07-02,ru
420,Jake Campbell,hr analyst,"London, UK",İnsan Kaynakları,,True,TERMINATED,57051.66,2022-08-24,ru
421,George Harper,Accountant,London,HR,,True,Active ,58698.76,2022-05-30,en
422,Maria Jones,software engineer,TBD,HR,,True,TERMINATED,67320.39,2023-11-22,tr
423,Michael Mitchell,civil engineer,DUBAI,PMO,,True,terminated,83840.48,2020-11-12,ru
424,Mary Escobar,civil engineer,dubai,it,,True,Active ,73848.79,2016-06-18,en
425,Felicia Aguilar,Software Engineer,Istanbul,Finance,,False,active,103673.53,2018-10-13,tr
426,Gregory Ponce,Data Analyst,"Dubai, UAE",Finance,,True,terminated,75757.98,2019-08-28,en
427,Jenna Larson,Software Engineer,DUBAI,,,False,Active,120078.84,2015-11-27,en
428,Emily Bennett,Project Manager,Moskva,İnsan Kaynakları,,False,TERMINATED,77154.39,2016-12-15,tr
429,Robin Santiago,data Analyst,Dubai,it,,True,ACTIVE,55159.95,2016-01-27,tr
430,Nancy Jennings,Software Engineer,NEW YORK,it,,True,terminated,116779.84,2016-12-23,en
431,Maria Henderson,project manager,Dubai,HR,,True,Terminated,110257.68,2021-01-10,en
432,Jack White,Civil Engineer,Istanbul,Project Management,,True,TERMINATED,71762.65,2016-03-27,ru
433,Travis Tucker,Hr Analyst,Istanbul,Eng.,,True,active,57110.19,2020-02-07,en
434,Chad Jones,Data Analyst,LONDON,Eng.,,True,Terminated,59452.41,2024-07-20,ru
435,Ashley Wise,HR ANALYST,"London, UK",ENG,,True,Active,58818.89,2024-09-01,en
436,Sophia Johnson,civil Engineer,Berlin ,PM,,True,Active,78178.68,2021-06-07,en
437,Ralph Anderson,data analyst,London,H.R.,,True,TERMINATED,83340.08,2015-12-07,tr
438,Christopher Guerra,Project Manager,MOSCOW,engineering,,False,active,103451.78,2021-07-18,en
439,Rhonda Martin,HR ANALYST,"London, UK",Eng.,,True,TERMINATED,66509.57,2015-05-14,ru
440,Jason Rhodes,data analyst,LONDON,it,,True,TERMINATED,73015.78,2019-04-18,ru
441,Jeremy Mitchell,hr analyst,London,FIN,,True,Active,50965.82,2021-07-04,tr
442,Joann Ferguson,PROJECT MANAGER,istanbul,FIN,,False,Terminated,88640.69,2020-04-09,tr
443,Robert Harrison,data analyst,BERLIN,PM,,False,Active ,68673.89,2016-11-05,ru
444,Holly Valentine,hr analyst,Moskva,project management,,True,Terminated,58535.87,2022-03-25,en
445,Mrs. Diane Reyes,HR ANALYST,new york,Human Resources,,True,TERMINATED,61151.28,2024-06-10,tr
446,Tracy Montoya,project manager,"London, UK",finance,,True,terminated,118536.2,2020-02-11,en
447,Brenda Wright,HR Analyst,berlin,I.T.,,True,Active,46028.79,2017-01-25,en
448,Shelly Spencer,TBD,Berlin,FIN,,True,TERMINATED,58341.07,2020-02-20,ru
449,Ryan Rosales,DATA ANALYST,Istanbul,I.T.,,True,Terminated,81395.66,2023-03-04,ru
450,Phillip Nelson,hr analyst,New York,Project Management,,True,terminated,66021.92,2022-03-11,en
451,Brittany Kim,civil engineer,berlin,finance,,True,TERMINATED,58495.08,2021-10-14,tr
452,Courtney Hayes,data Analyst,moscow,project management,,True,Terminated,64962.76,2015-12-25,en
453,Alexander Brown,project manager,"Dubai, UAE",PMO,,True,TERMINATED,76978.38,2020-04-28,tr
454,Cynthia Vang,civil engineer,New York,Information Technology,,True,TERMINATED,71580.56,2016-07-14,en
455,Alfred Galvan,CIVIL ENGINEER,N/A,Fin.,,True,Terminated,73538.07,2022-03-08,tr
456,Marie Moody,Hr Analyst,London,Fin.,,False,active,51930.43,2021-07-08,ru
457,Dustin Gallegos,data analyst,Berlin ,Fin.,,True,TERMINATED,55614.08,2020-03-03,tr
458,Brenda Thornton,Project Manager,ISTANBUL,Engineering,,True,TERMINATED,87799.22,2020-10-05,en
459,Aaron Miller,HR ANALYST,dubai,İnsan Kaynakları,,True,TERMINATED,51786.47,2018-12-11,en
460,Ruben Dunn,Project Manager,Moskva,I.T.,,True,Terminated,78151.46,2023-12-01,tr
461,Kelsey Rodriguez,civil engineer,Berlin,PMO,,True,active,67462.94,2021-09-13,tr
462,Eric Williams,data analyst,new york,Finance,,True,Active,59982.58,2015-11-18,ru
463,Riley Bryant,Software eng.,Dubai,Human Resources,,False,Active,116548.59,2017-11-02,en
464,Taylor Carlson,Civil Engineer,moscow,Human Resources,,True,Active,56170.36,2021-07-02,ru
465,Jose Allen,ACCOUNTANT,new york,it,,True,active,72897.32,2016-12-04,tr
466,Jeffrey Mendez,PROJECT MANAGER,Moscow,Eng.,,True,Active ,75366.23,2020-10-07,en
467,Jason Beck,software engineer,London,Finance,,True,Active ,110807.51,2016-04-18,ru
468,William Jones,data Analyst,New York City,I.T.,,True,Active ,84937.8,2020-05-02,tr
469,Katie Mcneil,data analyst,new york,H.R.,,True,Terminated,78678.15,2016-02-21,tr
470,Jeanette Harrison,project manager,Istanbul,finance,,True,terminated,91235.21,2021-08-28,ru
471,Veronica King,data Analyst,"Dubai, UAE",Fin.,,True,TERMINATED,81879.98,2022-01-17,en
472,Richard Cooper,software engineer,Moscow,Human Resources,,True,Active ,86252.13,2022-05-31,tr
473,Lori Ingram,data Analyst,"London, UK",ENG,,True,TERMINATED,67026.55,2015-05-10,ru
474,Evelyn Williams,Software eng.,MOSCOW,PM,,False,terminated,101183.33,2020-07-06,ru
475,Robin Thompson,civil Engineer,ISTANBUL,PMO,,True,Terminated,61252.44,2019-03-28,tr
476,Julie Dominguez,various,DUBAI,FIN,,True,Active,68955.07,2019-10-20,ru
477,Robin Brown,Data Analyst,New York City,Finance,,True,Active,75738.61,2018-10-14,en
478,Judith Carter,Software eng.,???,Finance,,False,Terminated,95530.49,2021-06-03,en
479,Curtis Williams,SW Engineer,London,ENG,,True,ACTIVE,93339.42,2024-06-04,tr
480,Kaylee Hays,PROJECT MANAGER,ISTANBUL,Finance,,True,terminated,117897.05,2018-01-24,en
481,Dawn Mullins,project manager,Berlin ,project management,,True,TERMINATED,91645.52,2022-01-03,tr
482,Howard Norman,Hr Analyst,london,İnsan Kaynakları,,True,Active ,60948.16,2021-05-07,tr
483,Evelyn Martinez,Project Manager,Dubai,it,,True,Active,104265.33,2024-04-23,en
484,Steve Paul,PROJECT MANAGER,dubai,???,,True,ACTIVE,81806.49,2020-03-16,ru
485,Jasmine Beltran,HR Analyst,Berlin ,Project Management,,False,terminated,64741.75,2015-06-22,tr
486,Jonathan Glass MD,PROJECT MANAGER,London,Human Resources,,True,terminated,90350.34,2024-06-01,tr
487,Monica Miller,data analyst,istanbul,İnsan Kaynakları,,True,Terminated,63332.69,2021-07-21,tr
488,Samantha Gardner,hr analyst,london,project management,,True,Active,55986.89,2019-03-15,tr
489,Bobby Guerrero,,moscow,misc,,True,terminated,111518.63,2022-09-30,tr
490,Lance Simmons,PROJECT MANAGER,ISTANBUL,Information Technology,,False,TERMINATED,113347.65,2019-05-29,ru
491,Heather Williams,HR Analyst,New York,ENG,,True,TERMINATED,65306.19,2015-11-25,ru
492,Heather Bolton,Civil Engineer,"London, UK",Fin.,,False,TERMINATED,71834.82,2022-10-18,en
493,William Gould,civil Engineer,Moskva,project management,,True,ACTIVE,58289.28,2024-04-25,tr
494,Mark Cox,Software eng.,Istanbul ,PM,,True,ACTIVE,103546.33,2019-02-14,en
495,Meghan Cisneros,civil engineer,"London, UK",it,,True,active,62930.65,2019-10-23,tr
496,Lawrence Harrington,hr analyst,new york,HR,,True,Active ,68207.12,2017-04-12,en
497,Austin Osborne,Hr Analyst,NYC,PMO,,True,Active,52074.18,2016-08-20,en
498,James Bradley,HR ANALYST,NYC,Eng.,,False,terminated,48330.12,2022-12-31,ru
499,Meghan Rush,civil engineer,"Dubai, UAE",I.T.,,True,active,64393.66,2023-12-31,tr
500,Phillip Berry,ACCOUNTANT,Dubai,HR,,True,Terminated,70137.86,2017-01-04,ru
501,Jennifer Banks,Software Engineer,Istanbul ,PM,,True,ACTIVE,93140.43,2020-08-06,ru
502,Brian Fitzgerald,PROJECT MANAGER,DUBAI,PM,,True,TERMINATED,114633.59,2016-09-11,tr
503,Mr. Justin Green III,hr analyst,"Dubai, UAE",human resources,,False,Active,51505.6,2020-07-20,en
504,Zachary Mitchell,Software eng.,LONDON,Information Technology,,False,Active,71082.56,2020-09-14,ru
505,Katherine Martinez,ACCOUNTANT,berlin,IT,,True,Active ,57384.72,2018-03-10,tr
506,Jodi Roach,accountant,Dubai,PM,,False,terminated,63807.0,2018-01-08,tr
507,Brandon Fleming,data Analyst,Dubai,Finance,,True,TERMINATED,86740.74,2023-12-28,tr
508,Emma Reed,ACCOUNTANT,NYC,Human Resources,,True,terminated,55340.32,2024-07-23,en
509,Joshua Vance,Data Analyst,Istambul,PM,,True,ACTIVE,70132.54,2016-06-21,ru
510,Michelle Ho,Software eng.,Dubai,finance,,True,Terminated,104022.15,2017-02-02,ru
511,Rebecca Hicks,Accountant,"Dubai, UAE",Human Resources,,True,TERMINATED,70587.1,2020-11-19,en
512,Curtis Taylor,SW Engineer,New York City,Project Management,,True,Active,84526.56,2021-03-06,en
513,Allison Spencer,Software eng.,Moskva ,İnsan Kaynakları,,True,Active ,101951.08,2020-08-24,en
514,Robert Arnold,software engineer,MOSCOW,engineering,,True,Active ,84347.09,2021-12-30,ru
515,Angelica Parker,CIVIL ENGINEER,new york,engineering,,True,Active ,55233.88,2022-10-04,ru
