employee_id,full_name,role,city,department_id,is_payroll,employee_status,hire_date
1822,Brittany Riley,Software Engineer,Istanbul,5,False,terminated,2024-09-20
1823,Amanda Thomas,HR Analyst,Berlin,4,True,terminated,2022-05-05
1824,Kaitlin Hardin,HR Analyst,Dubai,4,True,active,2022-09-18
1825,Michael Anderson,Project Manager,London,1,True,active,2016-07-09
1827,Joy Jackson,Civil Engineer,Berlin,3,False,active,2021-05-30
1828,Sabrina Rodriguez,Project Manager,Istanbul,3,True,terminated,2022-04-22
1829,Robert Walker PhD,Project Manager,Moscow,5,True,active,2017-08-12
1830,Robert Hendrix,Civil Engineer,Moscow,5,True,active,2020-07-13
1831,Erika Daugherty,Data Analyst,Istanbul,1,True,active,2021-04-16
1832,Brenda Copeland,Software Engineer,London,1,True,active,2017-11-29
1833,Pamela Watkins,Software Engineer,Berlin,3,True,active,2019-05-21
1834,Bryan Thomas,Project Manager,Berlin,4,True,terminated,2017-06-15
1835,Michael Tran,Data Analyst,New York,3,True,terminated,2023-10-27
1836,Timothy Williams,Data Analyst,Berlin,3,True,terminated,2015-05-01
1837,Ryan Salazar,Civil Engineer,London,3,True,active,2024-04-19
1838,Alexis Tucker,Accountant,New York,2,False,terminated,2019-01-19
1839,Christopher Davis,Software Engineer,Moscow,2,False,active,2017-03-14
1840,Stacie Butler,Data Analyst,Moscow,4,True,active,2017-09-16
1841,Patricia Schwartz,Project Manager,Moscow,4,True,terminated,2018-11-07
1842,Mark Mills,Project Manager,Dubai,5,True,terminated,2022-07-16
1843,Todd Bishop,HR Analyst,Istanbul,4,False,active,2019-07-01
1844,Christopher Porter,Accountant,Istanbul,3,True,terminated,2020-12-04
1845,Lori Patton,Project Manager,Berlin,3,True,terminated,2021-07-22
1846,Aaron Young,Data Analyst,New York,1,True,terminated,2019-09-08
1847,Joseph Davis,Software Engineer,London,5,True,active,2018-07-24
1848,Philip Fernandez,Project Manager,New York,2,False,active,2019-05-26
1849,Randy Hopkins,Software Engineer,Moscow,5,True,active,2015-10-30
1850,Cory Hogan,Project Manager,Dubai,1,True,terminated,2022-11-23
1851,Tracy Wells,HR Analyst,London,2,True,terminated,2018-11-10
1852,Michael Williams,HR Analyst,Dubai,2,True,active,2017-08-30
1853,Dominique Hamilton,Project Manager,Istanbul,2,True,terminated,2015-04-10
1854,Robert Chang,Accountant,New York,2,True,active,2015-06-06
1855,Patrick Buckley,Software Engineer,Dubai,5,False,active,2021-10-13
1856,Richard Washington,HR Analyst,London,1,False,active,2024-03-13
1858,Erika Gonzalez,Software Engineer,Moscow,2,True,terminated,2024-09-06
1859,Erika Maxwell,Civil Engineer,Moscow,3,False,active,2021-03-23
1860,Brent Rojas,Civil Engineer,Moscow,3,True,terminated,2015-02-04
1861,Jaime Walker,Data Analyst,Dubai,3,True,terminated,2020-08-30
1862,John Zamora,Software Engineer,Moscow,2,True,active,2021-02-12
1863,Timothy Gibson,HR Analyst,Istanbul,1,True,terminated,2023-06-09
1864,Chad Cortez,Software Engineer,London,4,True,active,2020-03-23
1865,Vanessa Harris,Software Engineer,Berlin,4,False,active,2020-04-25
1866,Michael Brown,Project Manager,London,4,True,terminated,2020-02-23
1867,Samuel Ellis,Accountant,Berlin,1,True,terminated,2019-06-08
1869,Rachel Little,HR Analyst,Berlin,2,False,terminated,2017-06-15
1870,Carolyn Cordova,Software Engineer,New York,4,True,active,2022-05-08
1871,Angelica Vincent,Project Manager,New York,1,True,terminated,2015-10-21
1872,Zachary Vargas PhD,Data Analyst,London,3,True,terminated,2017-04-28
1874,Garrett Riley,Accountant,Istanbul,1,True,terminated,2023-08-02
1875,Leslie Hernandez,Data Analyst,Berlin,2,True,terminated,2019-03-25
1876,Abigail Baird,Civil Engineer,Dubai,5,True,active,2016-04-12
1877,John Mack,Project Manager,Dubai,1,True,terminated,2020-05-08
1878,Joseph Mendoza,Project Manager,Berlin,5,True,active,2019-09-07
1879,Samantha Chavez,Civil Engineer,Berlin,5,True,active,2024-08-29
1880,Justin Smith,HR Analyst,Moscow,2,True,terminated,2018-06-03
1881,Tiffany Anderson,Civil Engineer,London,4,True,active,2024-03-26
1882,Matthew Davis,Project Manager,London,4,True,active,2024-05-23
1883,Eric Warner,Project Manager,Moscow,5,True,active,2019-01-03
1884,Nicole Johnson,Accountant,New York,5,True,terminated,2021-02-23
1885,Raymond Sawyer,Accountant,Istanbul,3,True,active,2015-10-13
1886,Richard Wood,Data Analyst,Dubai,3,True,terminated,2017-02-08
1887,Mark Dalton,HR Analyst,Moscow,5,False,terminated,2018-07-09
1888,Steven Cook,Civil Engineer,Istanbul,5,True,terminated,2022-10-20
1889,Jeffery Nelson,HR Analyst,New York,5,True,active,2023-07-12
1891,Angela Gilmore,Data Analyst,Moscow,3,False,active,2024-01-29
1892,Amy Dougherty,Software Engineer,London,2,False,terminated,2018-04-29
1893,Stacy Rodriguez,Data Analyst,New York,1,False,active,2016-01-08
1894,Manuel Diaz,Software Engineer,Dubai,1,False,active,2017-02-27
1895,Justin Jones,Project Manager,Moscow,3,True,active,2023-09-30
1896,Christine Zavala,Project Manager,Moscow,3,True,terminated,2020-05-21
1897,Brian Mendoza,Accountant,Dubai,4,True,active,2022-01-04
1899,Patrick Perez,HR Analyst,Istanbul,4,True,active,2019-11-22
1900,Derek Frazier,Project Manager,New York,5,True,active,2018-09-12
1901,Arthur Reed,Project Manager,Moscow,3,True,terminated,2019-03-09
1902,Mr. Bryan Mckinney,Accountant,New York,1,True,terminated,2015-07-03
1903,Kim Carter,Civil Engineer,London,5,False,terminated,2023-04-18
1904,Rebecca Dougherty,Software Engineer,Berlin,4,False,terminated,2024-10-12
1905,Teresa Jones,Accountant,Berlin,1,False,active,2023-01-11
1906,Judith Miller,Project Manager,Moscow,4,True,terminated,2015-03-23
1907,Donna Frye,Project Manager,Moscow,4,True,active,2019-11-17
1908,Donald Terry,Project Manager,Berlin,1,True,terminated,2015-07-06
1909,Shaun Meyer DDS,Civil Engineer,Dubai,2,True,active,2024-09-01
1910,Wayne Weaver,Software Engineer,Istanbul,3,True,terminated,2022-04-03
1911,Gregory Wallace,Data Analyst,Berlin,4,True,active,2024-07-14
1912,Dorothy Brown,Civil Engineer,London,5,True,active,2020-06-28
1913,Crystal Meza,Civil Engineer,New York,4,True,terminated,2022-08-17
1914,Jennifer Cooper,Accountant,Istanbul,3,True,terminated,2017-03-14
1915,Erin Watkins,Software Engineer,New York,4,True,terminated,2024-12-08
1916,Sarah Wallace,HR Analyst,Istanbul,2,True,terminated,2021-10-15
1917,Carlos Clarke,Accountant,London,4,True,terminated,2024-07-07
1919,Patricia Williams,HR Analyst,New York,4,True,active,2021-08-06
1920,Jesus Jackson,Data Analyst,Moscow,5,True,terminated,2018-11-07
1921,Michelle Mitchell,HR Analyst,Berlin,4,True,active,2022-07-11
1922,Sara Schwartz,Accountant,Moscow,4,False,active,2024-03-31
1923,Brittany Young,Project Manager,Moscow,5,True,active,2018-02-07
1928,Thomas Sullivan,Project Manager,Istanbul,5,True,terminated,2021-10-16
1929,Mr. Jimmy Flores Jr.,Data Analyst,New York,1,True,terminated,2023-06-19
1931,Kara Roberts,Accountant,Istanbul,4,True,terminated,2016-05-02
1932,Veronica Berry,Accountant,Berlin,3,True,terminated,2019-03-17
1933,Keith Meadows,Software Engineer,New York,1,True,active,2021-05-31
1934,Michael Dennis,Accountant,Berlin,1,True,terminated,2016-10-05
1935,Brenda Pierce,Data Analyst,Dubai,5,True,active,2015-12-23
1936,James Randall,HR Analyst,Dubai,1,True,terminated,2017-02-16
1937,Brandon Brown,Software Engineer,New York,1,True,active,2023-08-12
1938,Lauren Walker,HR Analyst,New York,4,False,terminated,2019-07-24
1939,Diana Johnson,Civil Engineer,Berlin,3,False,terminated,2016-03-04
1940,Jill Powers,Civil Engineer,Dubai,4,True,active,2024-03-30
1941,Jorge Lee,Project Manager,Istanbul,1,True,terminated,2015-05-05
1942,Larry Harding,Data Analyst,Istanbul,4,True,active,2022-02-08
1943,Heather Hernandez,Civil Engineer,London,2,False,active,2018-10-23
1944,Jaclyn Watson,Accountant,London,3,True,active,2018-09-18
1946,Anita Luna,Data Analyst,London,4,True,active,2019-11-20
1947,Willie Lara,Civil Engineer,Dubai,2,True,terminated,2020-09-14
1948,Robert Waller,Data Analyst,London,3,True,active,2024-06-16
1949,Steven Taylor,Accountant,Moscow,1,True,active,2023-06-15
1950,Angelica Clark,HR Analyst,Berlin,2,True,active,2021-04-13
1951,Sean Hatfield,Accountant,Dubai,3,True,active,2016-06-08
1952,Tyler Avila,Data Analyst,Istanbul,3,True,terminated,2019-06-02
1953,Jason Rocha,Data Analyst,Moscow,3,True,terminated,2022-06-06
1954,Justin Page,Data Analyst,Dubai,2,True,active,2019-10-16
1955,Breanna Lopez,Software Engineer,Dubai,4,True,active,2021-06-11
1956,Julian Williams,Civil Engineer,Berlin,3,True,terminated,2018-09-12
1957,Sandra Torres,Project Manager,Dubai,5,False,terminated,2022-09-02
1958,Julie Johnson,Data Analyst,London,3,True,terminated,2023-08-10
1959,Dennis Blanchard,Accountant,Dubai,3,True,terminated,2017-04-26
1960,Kaitlyn Valdez,Software Engineer,Dubai,1,True,active,2018-02-24
1961,Jennifer Vasquez,Project Manager,Istanbul,3,True,active,2022-05-06
1962,Danielle Wilson,Project Manager,Moscow,5,True,active,2019-12-02
1963,Zachary Jones,Software Engineer,Istanbul,5,True,active,2019-05-29
1964,Lauren Cunningham,Data Analyst,Berlin,4,False,active,2023-11-24
1966,Barbara Hunt,Accountant,Moscow,3,True,active,2017-01-17
1968,Francisco Johns,Accountant,Moscow,5,True,active,2016-01-29
1969,Christopher Nelson,Data Analyst,Berlin,3,True,terminated,2022-03-23
1971,Joseph Mayer,Software Engineer,Dubai,3,True,terminated,2024-04-22
1972,Pamela White,Software Engineer,New York,1,True,terminated,2015-07-15
1973,Paul Stephens,Software Engineer,Moscow,3,True,terminated,2021-01-06
1974,Samantha Cohen,Software Engineer,Istanbul,3,False,terminated,2016-01-26
1976,Kevin Morrow,Accountant,Berlin,4,False,terminated,2022-03-07
1977,Joseph Watson,HR Analyst,Istanbul,2,True,terminated,2019-12-27
1978,Mr. Thomas Garcia,Data Analyst,Dubai,3,False,active,2022-12-29
1979,Daniel Lopez,Civil Engineer,London,3,True,terminated,2022-08-08
1980,Lisa Guerra,Data Analyst,Dubai,1,True,terminated,2021-09-12
1981,Kim Arnold,Software Engineer,Berlin,3,True,active,2019-10-04
1982,Ashley Stevens,Software Engineer,London,3,True,active,2015-08-25
1983,Robert Mclean,Project Manager,Istanbul,5,True,active,2017-02-15
1984,Eric Cox,Software Engineer,Berlin,3,True,active,2021-05-14
1985,Stacy Harper,HR Analyst,London,3,True,active,2021-04-15
1986,Gloria Mckinney,Project Manager,London,5,True,terminated,2015-10-07
1987,Robert Walker,Civil Engineer,Berlin,4,True,active,2016-10-13
1988,Brenda Perez,Data Analyst,Moscow,5,True,terminated,2022-01-21
1989,Carlos Miller,HR Analyst,New York,3,True,terminated,2022-06-19
1990,Rachel Jones,Software Engineer,New York,2,False,active,2021-08-26
1991,Nicole Williams,Civil Engineer,London,5,True,terminated,2020-11-09
1993,Bryan King,Data Analyst,New York,4,True,terminated,2016-08-14
1994,Michael Webster,Software Engineer,Berlin,1,True,active,2020-10-15
1995,Tamara Harris,Accountant,Berlin,3,True,active,2023-12-04
1996,Cathy Bell,Project Manager,New York,4,False,active,2019-05-04
1997,Ryan Mcmahon,Data Analyst,Berlin,5,False,active,2022-08-28
2000,Annette Lane,Accountant,Berlin,3,True,active,2017-02-25
2001,Daniel Lee,Project Manager,Berlin,1,True,active,2023-08-27
2002,Steven Medina,HR Analyst,Dubai,1,True,terminated,2021-05-29
2003,Annette Lewis,Accountant,New York,5,True,active,2015-11-30
2004,Michelle Richardson,Project Manager,Dubai,2,True,terminated,2015-01-20
2005,Jessica Rosario,Data Analyst,Moscow,3,True,active,2019-07-12
2006,Henry Gray,Software Engineer,London,1,True,active,2020-02-07
2007,Darren Rodriguez,HR Analyst,Dubai,1,True,active,2018-09-27
2008,Mrs. Ashley Taylor,Project Manager,New York,1,True,terminated,2017-06-08
2009,Michele Hawkins,Civil Engineer,Berlin,3,True,terminated,2024-03-03
2010,Garrett Wilson,Civil Engineer,Dubai,4,True,active,2018-04-02
2011,Kyle Collins,Software Engineer,Dubai,4,True,terminated,2022-08-18
2013,Scott Lopez,Accountant,Dubai,1,True,terminated,2019-12-04
2014,Ryan Alvarez,Accountant,New York,1,True,terminated,2019-12-24
2015,Cassie Lutz,HR Analyst,Dubai,1,True,active,2022-04-29
2017,Charles Morales,Data Analyst,Moscow,5,True,active,2018-08-16
2018,Ashley Schaefer,Accountant,Berlin,1,True,active,2020-12-15
2021,Ryan Hardy,Civil Engineer,Dubai,5,True,active,2020-05-22
2022,Micheal Perkins,Software Engineer,Moscow,3,True,active,2024-04-07
2023,Richard Schneider,Accountant,Moscow,2,True,terminated,2016-04-15
2024,John Morrison,Accountant,Moscow,2,False,active,2018-10-18
2025,John Ramirez,Data Analyst,Moscow,1,True,active,2018-02-02
2026,Ashley King,Project Manager,London,1,True,terminated,2019-07-20
2027,Mark Taylor Jr.,HR Analyst,Dubai,3,False,active,2024-01-11
2028,Barry Gregory,Accountant,Istanbul,5,True,active,2023-12-03
2029,Janet Shelton,HR Analyst,New York,4,False,terminated,2022-02-10
2030,Marco Davis,Data Analyst,Moscow,3,True,terminated,2018-12-06
2032,Christina Bates,Accountant,Istanbul,5,True,active,2015-11-13
2033,Dennis Cooper PhD,Project Manager,Istanbul,4,True,active,2016-03-29
2034,Tiffany Johnson,HR Analyst,Istanbul,5,False,active,2016-12-29
2035,Thomas Reyes,Data Analyst,Dubai,4,True,terminated,2024-11-27
2036,James Stevens,HR Analyst,New York,4,False,terminated,2020-10-24
2037,Justin Dalton,HR Analyst,Dubai,2,False,active,2023-02-01
2039,Mike Freeman,Accountant,Istanbul,3,True,active,2018-01-04
2040,Michael Keller,Software Engineer,Moscow,3,True,active,2020-07-05
2041,Laura Alvarez,Accountant,London,1,True,active,2018-06-08
2042,Katie Myers,Data Analyst,Istanbul,5,True,terminated,2018-12-16
2043,Wesley Jensen MD,Software Engineer,Berlin,2,True,terminated,2021-10-14
2044,Erica Johnson,Software Engineer,Moscow,1,False,terminated,2017-10-18
2045,Russell Bailey,Data Analyst,Dubai,3,True,terminated,2023-05-30
2046,Alyssa Vance,Project Manager,Dubai,4,True,active,2024-07-28
2047,Brent Reed,Accountant,Dubai,3,True,active,2017-10-05
2048,Gregory Stanley,HR Analyst,London,3,True,active,2020-05-02
2049,Matthew Watkins,HR Analyst,Moscow,5,True,active,2017-10-15
2050,Ana Torres,Data Analyst,New York,1,True,terminated,2022-02-10
2051,Alejandro Nguyen,Data Analyst,Moscow,2,True,terminated,2015-12-25
2052,Scott Bradley,Software Engineer,New York,5,True,active,2023-05-02
2053,Deborah Dominguez,Civil Engineer,Dubai,5,True,active,2019-05-26
2054,Victoria Gray,Project Manager,Istanbul,5,True,active,2022-07-12
2055,Kenneth Stokes,Project Manager,Berlin,4,True,active,2021-10-22
2056,Michael Rogers,Data Analyst,Dubai,5,True,terminated,2020-08-31
2057,Pamela Morgan,Civil Engineer,Dubai,1,False,terminated,2020-11-18
2058,Heidi Graham,Civil Engineer,Berlin,5,False,terminated,2020-04-21
2062,Ryan Davis,Civil Engineer,Berlin,5,True,terminated,2017-12-15
2063,Austin Solis,Software Engineer,Moscow,4,True,active,2018-12-09
2066,Joshua Gonzalez,Civil Engineer,Moscow,2,True,terminated,2016-07-21
2067,Mario Chavez,Data Analyst,New York,3,True,terminated,2021-07-28
2070,Victor Harmon,Project Manager,Moscow,5,True,terminated,2023-12-15
2072,Patricia Hamilton,HR Analyst,Dubai,4,True,active,2022-01-20
2073,Lori Boyd,Software Engineer,Berlin,3,True,terminated,2020-11-29
2074,Charles Hernandez,Accountant,New York,4,True,terminated,2024-02-02
2075,Elizabeth Graham,HR Analyst,New York,2,True,terminated,2017-09-27
2077,Jason Colon,Accountant,Berlin,3,True,terminated,2020-08-15
2079,Brian Lee,Civil Engineer,Dubai,3,True,terminated,2024-08-02
2080,Ronald Marshall,Project Manager,Dubai,3,True,active,2020-01-19
2081,Jessica Lucas,Accountant,Berlin,4,True,terminated,2020-02-23
2082,Christopher Taylor,Civil Engineer,Istanbul,1,True,terminated,2020-04-18
2083,Robert Hopkins,Civil Engineer,New York,4,True,active,2015-01-16
2084,Samuel Stuart,Data Analyst,Istanbul,5,True,terminated,2018-05-15
2085,Mr. Scott Miller,HR Analyst,Moscow,1,True,terminated,2019-06-13
2086,Sharon Lester,Accountant,Moscow,1,True,terminated,2019-05-11
2087,Jack Sandoval,Project Manager,Moscow,3,True,terminated,2020-10-26
2088,Tony Ramsey,Software Engineer,New York,3,True,active,2015-01-17
2090,Kelly Calderon,Civil Engineer,London,5,False,terminated,2024-02-01
2091,Tara King,Project Manager,New York,4,True,active,2018-11-03
2092,Cynthia Martinez,Software Engineer,Istanbul,5,True,active,2022-10-16
2093,Erin Silva,Project Manager,Berlin,4,False,terminated,2020-02-05
2094,Paul Young,Project Manager,Berlin,4,True,terminated,2018-11-30
2095,Charles Thompson,Software Engineer,London,2,False,terminated,2017-04-02
2096,Jessica King,Software Engineer,London,4,True,terminated,2016-05-28
2097,Katherine Brooks,Project Manager,Dubai,4,True,terminated,2019-05-30
2099,Tracey Suarez,Data Analyst,Dubai,4,True,terminated,2015-08-13
2100,Heidi Baldwin,Civil Engineer,Moscow,2,True,active,2024-03-04
2101,Alisha Rasmussen,Accountant,London,4,True,active,2015-12-26
2102,Sarah Bates,Data Analyst,Moscow,5,True,terminated,2024-12-23
2103,Melissa Mccormick,HR Analyst,Berlin,4,True,active,2020-03-24
2104,Juan Parker,Data Analyst,Istanbul,3,False,active,2015-03-27
2107,Theodore Long,Data Analyst,Berlin,5,True,terminated,2020-02-04
2108,Dawn Davis,Software Engineer,Istanbul,5,True,terminated,2018-05-19
2109,Cynthia Clark,Data Analyst,Berlin,2,False,active,2021-10-14
2110,Sydney Welch,Software Engineer,Berlin,3,True,terminated,2019-05-11
2112,Sean Morrow,Software Engineer,Moscow,2,True,active,2018-08-01
2113,Kaitlin Gutierrez,Data Analyst,Dubai,4,True,active,2022-03-20
2116,Heather Guzman,Accountant,Istanbul,5,True,terminated,2023-12-19
2117,Nancy Chavez,Civil Engineer,Moscow,5,True,terminated,2017-01-23
2118,Anthony May,Accountant,London,1,False,active,2016-10-18
2121,Christopher Black,Data Analyst,Istanbul,1,True,active,2020-02-15
2122,Sandra Hines,Accountant,Istanbul,1,True,active,2019-10-13
2125,Michael Serrano,Accountant,Dubai,5,False,terminated,2019-07-29
2126,Christina Perry,Civil Engineer,Berlin,1,True,active,2021-03-13
2127,Shawn Duffy,Software Engineer,New York,5,True,terminated,2020-07-28
2128,Courtney Vaughan,Civil Engineer,Istanbul,2,True,active,2024-05-12
2130,Valerie Gonzalez,Civil Engineer,Berlin,5,True,active,2022-11-17
2131,Caroline Morales,Civil Engineer,Dubai,3,True,terminated,2016-03-14
2132,David Davis,Civil Engineer,Istanbul,5,True,terminated,2016-03-02
2133,Travis Wilson,Accountant,London,5,True,terminated,2016-04-21
2134,Jessica Mora,Civil Engineer,Istanbul,5,True,active,2024-12-16
2135,Michael Wilson,Project Manager,Berlin,1,True,active,2024-11-29
2136,Cheryl Atkins,Data Analyst,Istanbul,1,True,active,2024-11-23
2137,Donna Snyder,Accountant,Berlin,5,True,active,2021-05-17
2138,Scott Greene,Software Engineer,Dubai,4,True,terminated,2018-02-09
2139,Diane Byrd MD,Data Analyst,Moscow,4,True,active,2024-04-24
2140,Charles Roberts,Data Analyst,Berlin,4,True,active,2022-01-10
2141,Luke Solomon,Project Manager,Dubai,4,True,terminated,2023-12-11
2142,Michael Ellis,HR Analyst,Moscow,4,True,active,2024-01-16
2143,Casey Morris,Data Analyst,London,4,False,terminated,2016-10-03
2144,Melissa Reeves,Project Manager,Istanbul,5,True,active,2023-08-03
2145,Nancy Scott,HR Analyst,Dubai,2,True,terminated,2018-03-12
2146,Anthony Cook,HR Analyst,London,3,True,active,2015-05-17
2147,Terry Barajas,Project Manager,Istanbul,3,True,terminated,2017-03-07
2148,Tracy George,Software Engineer,New York,3,False,active,2016-08-27
2149,Amber King,Civil Engineer,Dubai,4,True,terminated,2022-05-11
2151,Walter Hansen,HR Analyst,New York,2,True,terminated,2023-11-25
2152,Debbie Gordon,HR Analyst,Istanbul,4,True,terminated,2019-06-28
2154,Joseph Thomas,Project Manager,London,1,False,active,2020-02-16
2155,Andrew Anderson,Software Engineer,Berlin,2,True,active,2024-05-29
2156,Sandy Adkins,Data Analyst,Dubai,5,True,active,2015-06-22
2157,Diane Mcdowell,Data Analyst,Berlin,2,True,terminated,2020-07-04
2160,Pamela Hernandez DVM,HR Analyst,Moscow,3,True,terminated,2021-02-20
2161,Rebecca Brown,Data Analyst,New York,4,True,terminated,2021-11-23
2162,David Johnson,HR Analyst,Berlin,2,True,active,2022-03-22
2163,Michael Graham,Civil Engineer,New York,4,False,active,2019-06-18
2164,Tammy Williams MD,Data Analyst,Berlin,2,True,terminated,2020-03-24
2165,Karina Vasquez,Project Manager,Berlin,1,True,terminated,2015-12-14
2167,Sean White,Software Engineer,New York,1,True,active,2019-03-08
2169,Laurie Silva,Accountant,London,1,True,terminated,2020-04-23
2170,Kelly Duncan,Civil Engineer,Dubai,5,True,active,2018-01-06
2171,Billy Tate,Project Manager,London,2,True,terminated,2022-08-19
2172,Stacy Johnson,Project Manager,Dubai,2,False,terminated,2023-10-29
2173,Melanie Long,Software Engineer,New York,2,True,terminated,2019-04-03
2175,Brad Rivas,Project Manager,Dubai,5,True,active,2015-07-04
2176,Jordan Moses,Project Manager,New York,3,True,terminated,2021-08-18
2177,Abigail Booker,Data Analyst,Moscow,1,True,active,2018-08-09
2178,Tiffany Nguyen,Project Manager,Istanbul,1,True,terminated,2022-04-19
2180,Christine Williams,Accountant,Istanbul,5,True,active,2021-01-20
2181,Erica Brown,Project Manager,London,4,True,active,2023-11-28
2182,Trevor James,Software Engineer,Moscow,4,True,terminated,2017-01-11
2183,Christopher Hanna,Accountant,London,5,True,terminated,2015-10-11
2185,Richard Mitchell,HR Analyst,Berlin,3,True,active,2017-09-19
2186,Martha Martinez,Civil Engineer,Dubai,4,True,terminated,2015-09-12
2187,Jeffrey Drake MD,Accountant,Moscow,3,False,terminated,2017-09-15
2188,Bonnie Wade,Data Analyst,Moscow,4,True,active,2017-02-09
2189,Kayla Burns,Accountant,Moscow,1,True,active,2019-06-07
2190,Karen Hart,Accountant,Moscow,3,True,terminated,2020-11-11
2191,Peter Shepherd,Project Manager,Istanbul,5,True,active,2018-07-18
2192,Jessica Simmons,HR Analyst,New York,5,True,terminated,2022-07-25
2193,Glenn Ford,HR Analyst,Berlin,1,True,active,2019-12-18
2194,Michael Moore,Accountant,London,2,True,terminated,2016-09-04
2195,Mark Warren IV,Project Manager,Berlin,4,True,active,2018-11-22
2196,Terry Woods,Project Manager,Dubai,4,True,active,2023-01-02
2197,Carl Leach,Project Manager,Moscow,3,True,terminated,2022-02-18
2198,Kelly Phillips,Software Engineer,Istanbul,5,True,terminated,2018-10-15
2199,Billy Williams,Software Engineer,London,5,False,terminated,2023-11-05
2200,Jeffery Davis,HR Analyst,London,4,True,terminated,2017-12-19
2201,Laura King,HR Analyst,Dubai,4,True,active,2022-09-25
2202,Brad Gordon,HR Analyst,Moscow,4,True,terminated,2020-06-22
2203,Matthew White,HR Analyst,Moscow,5,True,active,2022-10-12
2204,James Miller,Software Engineer,Istanbul,4,True,active,2015-11-07
2206,Michael Hanson,Accountant,Moscow,4,True,terminated,2021-05-16
2207,Vincent Savage,Project Manager,Berlin,3,False,active,2024-10-25
2208,Cody Burgess,HR Analyst,Moscow,2,False,active,2022-03-27
2209,Shelby Rodriguez,Civil Engineer,Istanbul,4,True,active,2015-09-03
2210,Abigail Wilson,Accountant,Moscow,4,False,terminated,2024-03-23
2211,John Holt,HR Analyst,New York,2,True,terminated,2022-03-22
2212,Tracy Guzman,Data Analyst,Berlin,1,True,active,2015-09-08
2213,Mr. William Ward,Civil Engineer,Moscow,4,True,active,2023-10-07
2214,Melissa Foster,Accountant,Istanbul,2,False,terminated,2020-03-06
2216,Alan Waller,Civil Engineer,Berlin,2,False,terminated,2020-12-03
2218,Jessica Garrett,Accountant,Istanbul,3,True,active,2020-06-26
2220,John Johnson,Project Manager,Istanbul,2,False,terminated,2018-11-13
2221,Christian Park,Data Analyst,Dubai,4,True,terminated,2017-05-05
2222,Kaitlyn Heath,Data Analyst,London,2,True,active,2017-02-08
2223,Christina Hudson,Software Engineer,Berlin,2,False,terminated,2019-06-14
2224,Amber Smith,HR Analyst,Dubai,2,True,active,2021-07-03
2227,Donna Freeman,Data Analyst,Berlin,3,True,terminated,2019-09-20
2228,Mr. Logan Gregory,HR Analyst,Istanbul,5,True,terminated,2024-06-07
2229,Katherine Klein,Civil Engineer,Istanbul,2,True,active,2020-10-19
2230,Jennifer Stewart,Software Engineer,Dubai,3,False,terminated,2021-06-13
2231,Steven Butler,Project Manager,London,1,True,terminated,2019-12-05
2233,Michael Smith,Software Engineer,Moscow,5,True,terminated,2023-04-26
2234,Corey Cooper,HR Analyst,Berlin,4,True,terminated,2022-02-01
2235,Daniel Stout,Data Analyst,New York,3,False,terminated,2022-03-20
2236,Lance Kirby,Accountant,Istanbul,2,True,terminated,2023-05-05
2238,Toni Whitaker,Civil Engineer,New York,5,True,terminated,2024-02-26
2239,Morgan Flynn,HR Analyst,Dubai,5,False,terminated,2022-05-30
2240,Sarah Howell,Accountant,New York,3,True,terminated,2023-04-27
2241,Paul Estrada,Software Engineer,London,4,True,active,2023-01-21
2242,Curtis Obrien,Project Manager,Dubai,2,True,terminated,2022-12-24
2243,Jason Chaney,Project Manager,Berlin,2,False,terminated,2020-03-20
2244,Daniel Williams,Data Analyst,Moscow,5,True,terminated,2023-09-23
2245,Stanley Kelly,Data Analyst,New York,3,True,active,2021-01-28
2246,Ronald Kline,Data Analyst,Dubai,4,True,terminated,2016-07-21
2247,Arthur Jordan,Data Analyst,New York,3,True,active,2020-11-19
2248,Barbara Walker,Civil Engineer,Moscow,5,True,terminated,2017-11-21
2251,Michael Robertson,HR Analyst,Dubai,3,False,active,2016-10-31
2252,Michelle House,Accountant,London,5,True,terminated,2021-02-27
2254,Brian Bishop,Civil Engineer,Moscow,1,True,terminated,2022-11-27
2255,Theresa Colon,Software Engineer,Berlin,2,True,active,2018-06-01
2256,Brian Soto,Project Manager,London,2,True,terminated,2020-04-12
2258,Jeremy Hunter,HR Analyst,Istanbul,3,True,active,2024-06-23
2259,Annette Holland,Project Manager,London,3,False,active,2023-09-11
2260,Chad Allison,Civil Engineer,Moscow,2,True,terminated,2018-11-04
2261,Jason Mack,Civil Engineer,Berlin,4,True,active,2019-11-15
2262,Robert Peterson,Accountant,Istanbul,2,True,terminated,2024-08-02
2263,Angela Watson,Accountant,London,2,True,active,2024-12-05
2264,Heather Ortega,HR Analyst,Moscow,5,True,terminated,2017-03-16
2265,Paul Fisher,Accountant,Moscow,5,True,terminated,2022-01-07
2267,Jimmy Phelps,Civil Engineer,New York,3,True,terminated,2015-05-04
2268,Heidi Johnson,Data Analyst,Istanbul,4,True,terminated,2024-01-02
2269,Adam Drake,Accountant,Moscow,5,True,terminated,2017-09-01
2270,Angela Edwards,Accountant,Moscow,5,True,terminated,2015-02-17
2271,Mrs. Amy Malone,Data Analyst,London,5,True,terminated,2024-04-17
2273,Mark Reeves,Project Manager,London,2,True,terminated,2021-09-09
2274,Kelly Phillips,Civil Engineer,New York,3,True,terminated,2017-03-23
